"Team","Value","Squad size","Date"
"Liverpool FC","£337.05m",33,"2015-07-01"
"Manchester City","£391.01m",25,"2015-07-01"
"Chelsea FC","£483.39m",39,"2015-07-01"
"Manchester United","£388.35m",31,"2015-07-01"
"Tottenham Hotspur","£249.84m",30,"2015-07-01"
"Arsenal FC","£385.20m",31,"2015-07-01"
"Everton FC","£166.19m",25,"2015-07-01"
"Leicester City","£61.88m",26,"2015-07-01"
"Wolverhampton Wanderers","£17.24m",32,"2015-07-01"
"Aston Villa","£86.99m",29,"2015-07-01"
"West Ham United","£110.66m",27,"2015-07-01"
"Newcastle United","£115.20m",32,"2015-07-01"
"Brighton & Hove Albion","£19.67m",28,"2015-07-01"
"Southampton FC","£178.88m",27,"2015-07-01"
"Fulham FC","£39.06m",31,"2015-07-01"
"Crystal Palace","£78.98m",32,"2015-07-01"
"Leeds United","£19.42m",27,"2015-07-01"
"Sheffield United","£8.15m",27,"2015-07-01"
"Burnley FC","£31.55m",24,"2015-07-01"
"West Bromwich Albion","£69.84m",21,"2015-07-01"
