"Team","Value","Squad size","Date"
"Salford City","£698Th.",19,"2017-06-19"
"Southend United","£4.52m",24,"2017-06-19"
"Bolton Wanderers","£10.60m",25,"2017-06-19"
"Oldham Athletic","£3.17m",22,"2017-06-19"
"Tranmere Rovers","£1.64m",30,"2017-06-19"
"Morecambe FC","£1.73m",18,"2017-06-19"
"Grimsby Town","£2.63m",27,"2017-06-19"
"Colchester United","£3.58m",28,"2017-06-19"
"Leyton Orient","£4.19m",29,"2017-06-19"
"Mansfield Town","£2.34m",23,"2017-06-19"
"Bradford City","£4.12m",22,"2017-06-19"
"Scunthorpe United","£5.00m",28,"2017-06-19"
"Barrow AFC","£518Th.",21,"2017-06-19"
"Port Vale FC","£4.16m",30,"2017-06-19"
"Cheltenham Town","£1.58m",23,"2017-06-19"
"Exeter City","£3.67m",30,"2017-06-19"
"Carlisle United","£2.63m",24,"2017-06-19"
"Crawley Town","£2.77m",23,"2017-06-19"
"Newport County","£2.14m",29,"2017-06-19"
"Cambridge United","£2.66m",24,"2017-06-19"
"Walsall FC","£3.04m",23,"2017-06-19"
"Forest Green Rovers","£1.71m",26,"2017-06-19"
"Stevenage FC","£2.23m",24,"2017-06-19"
"Harrogate Town","£1.26m",30,"2017-06-19"
