"","Team","Value","Squad size","Date"
"1","Hull City","€68.95m",26,"2016-03-01"
"2","Ipswich Town","€19.43m",26,"2016-03-01"
"3","Blackpool FC","€4.00m",26,"2016-03-01"
"4","Sunderland AFC","€88.25m",24,"2016-03-01"
"5","Shrewsbury Town","€4.35m",26,"2016-03-01"
"6","Charlton Athletic","€26.95m",32,"2016-03-01"
"7","Fleetwood Town","€5.13m",29,"2016-03-01"
"8","Milton Keynes Dons","€9.40m",24,"2016-03-01"
"9","Oxford United","€3.03m",30,"2016-03-01"
"10","Wigan Athletic","€10.60m",26,"2016-03-01"
"11","Swindon Town","€3.55m",26,"2016-03-01"
"12","Doncaster Rovers","€4.15m",22,"2016-03-01"
"13","Portsmouth FC","€4.28m",24,"2016-03-01"
"14","Burton Albion","€4.25m",26,"2016-03-01"
"15","Gillingham FC","€3.40m",27,"2016-03-01"
"16","Bristol Rovers","€1.90m",26,"2016-03-01"
"17","Plymouth Argyle","€2.58m",20,"2016-03-01"
"18","Northampton Town","€4.45m",25,"2016-03-01"
"19","Lincoln City","€1.08m",24,"2016-03-01"
"20","Peterborough United","€4.15m",27,"2016-03-01"
"21","Rochdale AFC","€4.55m",28,"2016-03-01"
"22","Crewe Alexandra","€2.43m",27,"2016-03-01"
"23","AFC Wimbledon","€2.65m",26,"2016-03-01"
"24","Accrington Stanley","€1.38m",28,"2016-03-01"
