"","Team","Value","Squad size","Date"
"1","Liverpool FC","€282.00m",22,"2014-03-15"
"2","Manchester City","€451.00m",24,"2014-03-15"
"3","Chelsea FC","€388.75m",23,"2014-03-15"
"4","Manchester United","€378.50m",26,"2014-03-15"
"5","Tottenham Hotspur","€271.00m",24,"2014-03-15"
"6","Arsenal FC","€371.00m",27,"2014-03-15"
"7","Everton FC","€172.25m",26,"2014-03-15"
"8","Leicester City","€29.20m",24,"2014-03-15"
"9","Wolverhampton Wanderers","€15.98m",25,"2014-03-15"
"10","Aston Villa","€99.50m",28,"2014-03-15"
"11","West Ham United","€99.25m",28,"2014-03-15"
"12","Newcastle United","€143.00m",24,"2014-03-15"
"13","Southampton FC","€111.75m",21,"2014-03-15"
"14","Brighton & Hove Albion","€22.10m",28,"2014-03-15"
"15","Fulham FC","€80.00m",24,"2014-03-15"
"16","Crystal Palace","€57.50m",27,"2014-03-15"
"17","Leeds United","€31.05m",29,"2014-03-15"
"18","Sheffield United","€9.43m",27,"2014-03-15"
"19","Burnley FC","€24.43m",22,"2014-03-15"
"20","West Bromwich Albion","€81.25m",25,"2014-03-15"
