"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2011-06-15"
"2","Southend United","€3.40m",27,"2011-06-15"
"3","Bolton Wanderers","€93.15m",29,"2011-06-15"
"4","Oldham Athletic","€4.28m",28,"2011-06-15"
"5","Tranmere Rovers","€3.25m",24,"2011-06-15"
"6","Morecambe FC","€4.20m",24,"2011-06-15"
"7","Grimsby Town","-",NA,"2011-06-15"
"8","Colchester United","€6.23m",28,"2011-06-15"
"9","Leyton Orient","€5.80m",21,"2011-06-15"
"10","Mansfield Town","€1.73m",29,"2011-06-15"
"11","Bradford City","€3.18m",26,"2011-06-15"
"12","Scunthorpe United","€5.75m",23,"2011-06-15"
"13","Barrow AFC","€1.10m",26,"2011-06-15"
"14","Port Vale FC","€2.70m",23,"2011-06-15"
"15","Cheltenham Town","€1.55m",19,"2011-06-15"
"16","Exeter City","€5.10m",34,"2011-06-15"
"17","Carlisle United","€4.53m",22,"2011-06-15"
"18","Crawley Town","€2.20m",26,"2011-06-15"
"19","Newport County","€1.03m",16,"2011-06-15"
"20","Cambridge United","€975Th.",24,"2011-06-15"
"21","Walsall FC","€4.73m",25,"2011-06-15"
"22","Forest Green Rovers","€1.58m",35,"2011-06-15"
"23","Stevenage FC","€2.98m",25,"2011-06-15"
"24","Harrogate Town","€375Th.",17,"2011-06-15"
