"Team","Value","Squad size","Date"
"Liverpool FC","£232.88m",26,"2011-09-01"
"Manchester City","£398.70m",27,"2011-09-01"
"Chelsea FC","£364.50m",25,"2011-09-01"
"Manchester United","£364.77m",28,"2011-09-01"
"Tottenham Hotspur","£271.17m",31,"2011-09-01"
"Arsenal FC","£249.12m",30,"2011-09-01"
"Everton FC","£154.17m",24,"2011-09-01"
"Leicester City","£31.66m",29,"2011-09-01"
"Wolverhampton Wanderers","£67.50m",24,"2011-09-01"
"Aston Villa","£105.08m",21,"2011-09-01"
"West Ham United","£68.54m",28,"2011-09-01"
"Newcastle United","£94.32m",28,"2011-09-01"
"Brighton & Hove Albion","£6.46m",28,"2011-09-01"
"Southampton FC","£17.71m",30,"2011-09-01"
"Crystal Palace","£19.67m",36,"2011-09-01"
"Fulham FC","£96.08m",25,"2011-09-01"
"Leeds United","£17.71m",24,"2011-09-01"
"Sheffield United","£14.81m",32,"2011-09-01"
"Burnley FC","£22.84m",23,"2011-09-01"
"West Bromwich Albion","£69.08m",25,"2011-09-01"
