"","Team","Value","Squad size","Date"
"1","Salford City","€625Th.",11,"2015-02-01"
"2","Southend United","€3.28m",27,"2015-02-01"
"3","Bolton Wanderers","€28.85m",29,"2015-02-01"
"4","Oldham Athletic","€4.50m",23,"2015-02-01"
"5","Tranmere Rovers","€3.98m",27,"2015-02-01"
"6","Morecambe FC","€1.98m",23,"2015-02-01"
"7","Grimsby Town","€1.03m",27,"2015-02-01"
"8","Colchester United","€3.53m",28,"2015-02-01"
"9","Leyton Orient","€10.00m",27,"2015-02-01"
"10","Mansfield Town","€2.03m",25,"2015-02-01"
"11","Bradford City","€6.25m",23,"2015-02-01"
"12","Scunthorpe United","€4.90m",30,"2015-02-01"
"13","Barrow AFC","€1.33m",29,"2015-02-01"
"14","Port Vale FC","€4.08m",26,"2015-02-01"
"15","Cheltenham Town","€1.85m",24,"2015-02-01"
"16","Exeter City","€3.65m",25,"2015-02-01"
"17","Carlisle United","€3.60m",24,"2015-02-01"
"18","Crawley Town","€4.20m",26,"2015-02-01"
"19","Newport County","€1.48m",24,"2015-02-01"
"20","Cambridge United","€1.75m",27,"2015-02-01"
"21","Walsall FC","€3.23m",25,"2015-02-01"
"22","Forest Green Rovers","€2.13m",24,"2015-02-01"
"23","Stevenage FC","€2.25m",24,"2015-02-01"
"24","Harrogate Town","€2.38m",38,"2015-02-01"
