"","Team","Value","Squad size","Date"
"1","Hull City","€55.25m",26,"2013-11-01"
"2","Ipswich Town","€10.38m",20,"2013-11-01"
"3","Blackpool FC","€22.00m",23,"2013-11-01"
"4","Sunderland AFC","€113.00m",25,"2013-11-01"
"5","Shrewsbury Town","€3.38m",23,"2013-11-01"
"6","Charlton Athletic","€11.80m",25,"2013-11-01"
"7","Fleetwood Town","€3.15m",25,"2013-11-01"
"8","Milton Keynes Dons","€6.80m",23,"2013-11-01"
"9","Oxford United","€2.63m",26,"2013-11-01"
"10","Wigan Athletic","€58.35m",27,"2013-11-01"
"11","Swindon Town","€4.75m",30,"2013-11-01"
"12","Doncaster Rovers","€7.60m",24,"2013-11-01"
"13","Portsmouth FC","€4.63m",26,"2013-11-01"
"14","Burton Albion","€3.29m",22,"2013-11-01"
"15","Gillingham FC","€2.95m",26,"2013-11-01"
"16","Bristol Rovers","€2.85m",26,"2013-11-01"
"17","Plymouth Argyle","€3.80m",26,"2013-11-01"
"18","Northampton Town","€4.65m",30,"2013-11-01"
"19","Lincoln City","€600Th.",22,"2013-11-01"
"20","Peterborough United","€9.30m",23,"2013-11-01"
"21","Rochdale AFC","€2.88m",29,"2013-11-01"
"22","Crewe Alexandra","€2.58m",28,"2013-11-01"
"23","AFC Wimbledon","€2.38m",23,"2013-11-01"
"24","Accrington Stanley","€2.50m",27,"2013-11-01"
