"","Team","Value","Squad size","Date"
"1","Liverpool FC","€241.50m",23,"2011-02-15"
"2","Manchester City","€366.75m",25,"2011-02-15"
"3","Chelsea FC","€408.50m",22,"2011-02-15"
"4","Manchester United","€374.70m",28,"2011-02-15"
"5","Tottenham Hotspur","€282.60m",27,"2011-02-15"
"6","Arsenal FC","€308.50m",23,"2011-02-15"
"7","Everton FC","€158.60m",20,"2011-02-15"
"8","Leicester City","€41.10m",34,"2011-02-15"
"9","Wolverhampton Wanderers","€74.75m",29,"2011-02-15"
"10","Aston Villa","€155.50m",25,"2011-02-15"
"11","West Ham United","€126.50m",31,"2011-02-15"
"12","Newcastle United","€92.25m",25,"2011-02-15"
"13","Southampton FC","€17.03m",29,"2011-02-15"
"14","Brighton & Hove Albion","€6.43m",30,"2011-02-15"
"15","Fulham FC","€102.75m",28,"2011-02-15"
"16","Crystal Palace","€19.05m",30,"2011-02-15"
"17","Leeds United","€23.63m",27,"2011-02-15"
"18","Sheffield United","€25.38m",35,"2011-02-15"
"19","Burnley FC","€34.43m",29,"2011-02-15"
"20","West Bromwich Albion","€76.25m",24,"2011-02-15"
