"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.08bn",27,"2020-11-15"
"2","Manchester City","€1.08bn",26,"2020-11-15"
"3","Chelsea FC","€838.90m",28,"2020-11-15"
"4","Manchester United","€799.85m",30,"2020-11-15"
"5","Tottenham Hotspur","€738.55m",29,"2020-11-15"
"6","Arsenal FC","€631.95m",31,"2020-11-15"
"7","Everton FC","€508.30m",28,"2020-11-15"
"8","Leicester City","€469.00m",27,"2020-11-15"
"9","Wolverhampton Wanderers","€387.90m",23,"2020-11-15"
"10","Aston Villa","€311.80m",26,"2020-11-15"
"11","West Ham United","€287.95m",23,"2020-11-15"
"12","Newcastle United","€271.35m",29,"2020-11-15"
"13","Southampton FC","€219.10m",25,"2020-11-15"
"14","Brighton & Hove Albion","€230.80m",28,"2020-11-15"
"15","Fulham FC","€218.75m",32,"2020-11-15"
"16","Crystal Palace","€224.48m",29,"2020-11-15"
"17","Leeds United","€181.33m",29,"2020-11-15"
"18","Sheffield United","€176.05m",31,"2020-11-15"
"19","Burnley FC","€152.08m",25,"2020-11-15"
"20","West Bromwich Albion","€106.55m",27,"2020-11-15"
