"Team","Value","Squad size","Date"
"Salford City","-",0,"2012-04-01"
"Southend United","£5.31m",32,"2012-04-01"
"Bolton Wanderers","£73.35m",28,"2012-04-01"
"Oldham Athletic","£4.01m",30,"2012-04-01"
"Tranmere Rovers","£2.61m",24,"2012-04-01"
"Morecambe FC","£2.99m",31,"2012-04-01"
"Grimsby Town","£1.33m",24,"2012-04-01"
"Colchester United","£6.68m",26,"2012-04-01"
"Leyton Orient","£6.14m",26,"2012-04-01"
"Mansfield Town","£1.85m",23,"2012-04-01"
"Bradford City","£5.45m",28,"2012-04-01"
"Scunthorpe United","£4.97m",25,"2012-04-01"
"Barrow AFC","£720Th.",25,"2012-04-01"
"Port Vale FC","£2.34m",25,"2012-04-01"
"Cheltenham Town","£3.83m",25,"2012-04-01"
"Exeter City","£5.72m",32,"2012-04-01"
"Carlisle United","£5.87m",23,"2012-04-01"
"Crawley Town","£4.39m",26,"2012-04-01"
"Newport County","£405Th.",25,"2012-04-01"
"Walsall FC","£4.19m",24,"2012-04-01"
"Forest Green Rovers","£2.00m",27,"2012-04-01"
"Stevenage FC","£3.92m",23,"2012-04-01"
"Cambridge United","£450Th.",25,"2012-04-01"
"Harrogate Town","£743Th.",22,"2012-04-01"
