"Team","Value","Squad size","Date"
"Liverpool FC","£286.65m",28,"2015-06-15"
"Manchester City","£382.73m",26,"2015-06-15"
"Chelsea FC","£455.18m",28,"2015-06-15"
"Manchester United","£391.73m",28,"2015-06-15"
"Tottenham Hotspur","£253.67m",32,"2015-06-15"
"Arsenal FC","£360.23m",30,"2015-06-15"
"Everton FC","£149.76m",26,"2015-06-15"
"Leicester City","£52.79m",29,"2015-06-15"
"Wolverhampton Wanderers","£20.34m",32,"2015-06-15"
"Aston Villa","£89.33m",30,"2015-06-15"
"West Ham United","£104.63m",24,"2015-06-15"
"Newcastle United","£119.48m",34,"2015-06-15"
"Brighton & Hove Albion","£14.13m",24,"2015-06-15"
"Southampton FC","£177.53m",26,"2015-06-15"
"Fulham FC","£31.73m",34,"2015-06-15"
"Crystal Palace","£83.03m",36,"2015-06-15"
"Leeds United","£24.53m",33,"2015-06-15"
"Sheffield United","£9.05m",32,"2015-06-15"
"Burnley FC","£43.25m",27,"2015-06-15"
"West Bromwich Albion","£68.94m",23,"2015-06-15"
