"Team","Value","Squad size","Date"
"Liverpool FC","£328.23m",26,"2017-02-15"
"Manchester City","£486.23m",24,"2017-02-15"
"Chelsea FC","£430.92m",26,"2017-02-15"
"Manchester United","£447.30m",25,"2017-02-15"
"Tottenham Hotspur","£333.00m",24,"2017-02-15"
"Arsenal FC","£440.10m",27,"2017-02-15"
"Everton FC","£218.79m",24,"2017-02-15"
"Leicester City","£191.07m",25,"2017-02-15"
"Wolverhampton Wanderers","£41.36m",28,"2017-02-15"
"Aston Villa","£67.73m",26,"2017-02-15"
"West Ham United","£187.56m",27,"2017-02-15"
"Newcastle United","£113.94m",28,"2017-02-15"
"Brighton & Hove Albion","£40.91m",26,"2017-02-15"
"Southampton FC","£193.50m",28,"2017-02-15"
"Crystal Palace","£171.68m",28,"2017-02-15"
"Fulham FC","£44.33m",23,"2017-02-15"
"Leeds United","£31.64m",26,"2017-02-15"
"Sheffield United","£7.02m",26,"2017-02-15"
"Burnley FC","£68.40m",23,"2017-02-15"
"West Bromwich Albion","£86.04m",21,"2017-02-15"
