"","Team","Value","Squad size","Date"
"1","Hull City","€54.45m",26,"2018-06-15"
"2","Ipswich Town","€16.90m",27,"2018-06-15"
"3","Blackpool FC","€3.98m",26,"2018-06-15"
"4","Sunderland AFC","€47.00m",22,"2018-06-15"
"5","Shrewsbury Town","€2.88m",25,"2018-06-15"
"6","Charlton Athletic","€7.45m",22,"2018-06-15"
"7","Fleetwood Town","€4.45m",25,"2018-06-15"
"8","Milton Keynes Dons","€5.65m",25,"2018-06-15"
"9","Oxford United","€6.28m",31,"2018-06-15"
"10","Wigan Athletic","€12.28m",34,"2018-06-15"
"11","Swindon Town","€3.13m",26,"2018-06-15"
"12","Doncaster Rovers","€3.43m",29,"2018-06-15"
"13","Portsmouth FC","€3.13m",21,"2018-06-15"
"14","Burton Albion","€6.95m",26,"2018-06-15"
"15","Gillingham FC","€3.63m",27,"2018-06-15"
"16","Bristol Rovers","€3.18m",22,"2018-06-15"
"17","Plymouth Argyle","€4.73m",28,"2018-06-15"
"18","Northampton Town","€5.48m",28,"2018-06-15"
"19","Lincoln City","€2.88m",22,"2018-06-15"
"20","Peterborough United","€4.20m",28,"2018-06-15"
"21","Rochdale AFC","€3.40m",23,"2018-06-15"
"22","Crewe Alexandra","€2.03m",24,"2018-06-15"
"23","AFC Wimbledon","€3.95m",27,"2018-06-15"
"24","Accrington Stanley","€1.93m",21,"2018-06-15"
