"","Team","Value","Squad size","Date"
"1","Liverpool FC","€239.80m",25,"2013-01-01"
"2","Manchester City","€498.75m",26,"2013-01-01"
"3","Chelsea FC","€392.00m",25,"2013-01-01"
"4","Manchester United","€440.00m",27,"2013-01-01"
"5","Tottenham Hotspur","€266.00m",27,"2013-01-01"
"6","Arsenal FC","€286.25m",27,"2013-01-01"
"7","Everton FC","€129.50m",23,"2013-01-01"
"8","Leicester City","€26.15m",25,"2013-01-01"
"9","Wolverhampton Wanderers","€71.80m",30,"2013-01-01"
"10","Aston Villa","€114.00m",26,"2013-01-01"
"11","West Ham United","€88.70m",22,"2013-01-01"
"12","Newcastle United","€158.00m",28,"2013-01-01"
"13","Southampton FC","€70.00m",26,"2013-01-01"
"14","Brighton & Hove Albion","€24.80m",30,"2013-01-01"
"15","Fulham FC","€85.60m",28,"2013-01-01"
"16","Crystal Palace","€18.70m",29,"2013-01-01"
"17","Leeds United","€22.73m",32,"2013-01-01"
"18","Sheffield United","€9.85m",27,"2013-01-01"
"19","Burnley FC","€20.63m",29,"2013-01-01"
"20","West Bromwich Albion","€80.50m",26,"2013-01-01"
