"","Team","Value","Squad size","Date"
"1","Liverpool FC","€372.20m",28,"2017-05-15"
"2","Manchester City","€525.25m",25,"2017-05-15"
"3","Chelsea FC","€515.00m",25,"2017-05-15"
"4","Manchester United","€469.00m",25,"2017-05-15"
"5","Tottenham Hotspur","€429.00m",24,"2017-05-15"
"6","Arsenal FC","€492.50m",28,"2017-05-15"
"7","Everton FC","€253.30m",27,"2017-05-15"
"8","Leicester City","€205.30m",25,"2017-05-15"
"9","Wolverhampton Wanderers","€49.85m",29,"2017-05-15"
"10","Aston Villa","€83.50m",26,"2017-05-15"
"11","West Ham United","€209.45m",28,"2017-05-15"
"12","Newcastle United","€126.25m",28,"2017-05-15"
"13","Southampton FC","€230.50m",30,"2017-05-15"
"14","Brighton & Hove Albion","€51.20m",29,"2017-05-15"
"15","Fulham FC","€54.55m",23,"2017-05-15"
"16","Crystal Palace","€186.50m",27,"2017-05-15"
"17","Leeds United","€42.30m",27,"2017-05-15"
"18","Sheffield United","€8.50m",26,"2017-05-15"
"19","Burnley FC","€85.00m",23,"2017-05-15"
"20","West Bromwich Albion","€95.60m",20,"2017-05-15"
