"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.13m",31,"2012-03-01"
"2","Norwich City","€50.80m",26,"2012-03-01"
"3","Watford FC","€13.65m",24,"2012-03-01"
"4","Brentford FC","€5.95m",30,"2012-03-01"
"5","Cardiff City","€23.45m",28,"2012-03-01"
"6","Bristol City","€18.95m",29,"2012-03-01"
"7","Swansea City","€70.00m",29,"2012-03-01"
"8","Reading FC","€18.50m",28,"2012-03-01"
"9","Stoke City","€92.75m",25,"2012-03-01"
"10","Blackburn Rovers","€71.90m",29,"2012-03-01"
"11","Nottingham Forest","€26.73m",30,"2012-03-01"
"12","Middlesbrough FC","€26.30m",25,"2012-03-01"
"13","Derby County","€10.15m",25,"2012-03-01"
"14","Huddersfield Town","€13.08m",29,"2012-03-01"
"15","Birmingham City","€30.85m",27,"2012-03-01"
"16","Millwall FC","€13.45m",31,"2012-03-01"
"17","Sheffield Wednesday","€13.28m",26,"2012-03-01"
"18","Preston North End","€8.93m",33,"2012-03-01"
"19","Queens Park Rangers","€82.80m",35,"2012-03-01"
"20","Barnsley FC","€11.20m",25,"2012-03-01"
"21","Luton Town","€1.25m",26,"2012-03-01"
"22","Coventry City","€11.05m",24,"2012-03-01"
"23","Rotherham United","€3.63m",22,"2012-03-01"
"24","Wycombe Wanderers","€5.40m",27,"2012-03-01"
