"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.43m",32,"2011-12-15"
"2","Norwich City","€28.80m",25,"2011-12-15"
"3","Watford FC","€17.48m",28,"2011-12-15"
"4","Brentford FC","€5.48m",27,"2011-12-15"
"5","Cardiff City","€26.83m",26,"2011-12-15"
"6","Bristol City","€18.28m",26,"2011-12-15"
"7","Swansea City","€38.85m",28,"2011-12-15"
"8","Reading FC","€18.30m",28,"2011-12-15"
"9","Stoke City","€104.00m",27,"2011-12-15"
"10","Blackburn Rovers","€76.65m",27,"2011-12-15"
"11","Nottingham Forest","€29.95m",28,"2011-12-15"
"12","Middlesbrough FC","€29.63m",26,"2011-12-15"
"13","Derby County","€14.00m",29,"2011-12-15"
"14","Huddersfield Town","€9.88m",25,"2011-12-15"
"15","Birmingham City","€36.78m",25,"2011-12-15"
"16","Millwall FC","€11.28m",29,"2011-12-15"
"17","Sheffield Wednesday","€14.53m",29,"2011-12-15"
"18","Preston North End","€12.28m",32,"2011-12-15"
"19","Queens Park Rangers","€60.25m",30,"2011-12-15"
"20","Barnsley FC","€11.98m",25,"2011-12-15"
"21","Luton Town","€1.33m",29,"2011-12-15"
"22","Coventry City","€10.90m",26,"2011-12-15"
"23","Rotherham United","€4.65m",26,"2011-12-15"
"24","Wycombe Wanderers","€5.63m",29,"2011-12-15"
