"Team","Value","Squad size","Date"
"Liverpool FC","£320.40m",26,"2015-11-01"
"Manchester City","£463.05m",24,"2015-11-01"
"Chelsea FC","£488.25m",25,"2015-11-01"
"Manchester United","£353.93m",25,"2015-11-01"
"Tottenham Hotspur","£267.30m",26,"2015-11-01"
"Arsenal FC","£361.80m",24,"2015-11-01"
"Everton FC","£187.43m",27,"2015-11-01"
"Leicester City","£89.55m",23,"2015-11-01"
"Wolverhampton Wanderers","£27.68m",27,"2015-11-01"
"Aston Villa","£108.00m",27,"2015-11-01"
"West Ham United","£149.85m",27,"2015-11-01"
"Newcastle United","£148.73m",28,"2015-11-01"
"Brighton & Hove Albion","£26.19m",27,"2015-11-01"
"Southampton FC","£174.38m",26,"2015-11-01"
"Crystal Palace","£108.90m",28,"2015-11-01"
"Fulham FC","£31.23m",30,"2015-11-01"
"Leeds United","£23.94m",22,"2015-11-01"
"Sheffield United","£10.44m",33,"2015-11-01"
"Burnley FC","£39.29m",27,"2015-11-01"
"West Bromwich Albion","£87.75m",24,"2015-11-01"
