"","Team","Value","Squad size","Date"
"1","Hull City","€54.50m",26,"2013-09-01"
"2","Ipswich Town","€12.43m",22,"2013-09-01"
"3","Blackpool FC","€19.13m",21,"2013-09-01"
"4","Sunderland AFC","€109.10m",26,"2013-09-01"
"5","Shrewsbury Town","€3.50m",21,"2013-09-01"
"6","Charlton Athletic","€11.00m",21,"2013-09-01"
"7","Fleetwood Town","€3.20m",25,"2013-09-01"
"8","Milton Keynes Dons","€5.60m",22,"2013-09-01"
"9","Oxford United","€2.63m",25,"2013-09-01"
"10","Wigan Athletic","€63.70m",24,"2013-09-01"
"11","Swindon Town","€3.68m",27,"2013-09-01"
"12","Doncaster Rovers","€8.25m",25,"2013-09-01"
"13","Portsmouth FC","€3.55m",21,"2013-09-01"
"14","Burton Albion","€2.76m",21,"2013-09-01"
"15","Gillingham FC","€2.95m",25,"2013-09-01"
"16","Bristol Rovers","€2.88m",25,"2013-09-01"
"17","Plymouth Argyle","€3.23m",23,"2013-09-01"
"18","Northampton Town","€3.73m",24,"2013-09-01"
"19","Lincoln City","€600Th.",22,"2013-09-01"
"20","Peterborough United","€7.75m",22,"2013-09-01"
"21","Rochdale AFC","€2.28m",27,"2013-09-01"
"22","Crewe Alexandra","€2.48m",25,"2013-09-01"
"23","AFC Wimbledon","€2.38m",22,"2013-09-01"
"24","Accrington Stanley","€1.70m",23,"2013-09-01"
