"Team","Value","Squad size","Date"
"Liverpool FC","£253.80m",22,"2014-02-15"
"Manchester City","£405.90m",24,"2014-02-15"
"Chelsea FC","£349.88m",23,"2014-02-15"
"Manchester United","£340.65m",26,"2014-02-15"
"Tottenham Hotspur","£249.30m",25,"2014-02-15"
"Arsenal FC","£333.90m",27,"2014-02-15"
"Everton FC","£154.58m",25,"2014-02-15"
"Leicester City","£26.28m",24,"2014-02-15"
"Wolverhampton Wanderers","£15.28m",26,"2014-02-15"
"Aston Villa","£88.65m",27,"2014-02-15"
"West Ham United","£92.93m",29,"2014-02-15"
"Newcastle United","£128.70m",24,"2014-02-15"
"Southampton FC","£100.58m",21,"2014-02-15"
"Brighton & Hove Albion","£18.92m",27,"2014-02-15"
"Fulham FC","£79.88m",28,"2014-02-15"
"Crystal Palace","£54.90m",29,"2014-02-15"
"Leeds United","£19.31m",28,"2014-02-15"
"Sheffield United","£7.90m",25,"2014-02-15"
"Burnley FC","£21.76m",21,"2014-02-15"
"West Bromwich Albion","£73.13m",25,"2014-02-15"
