"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-01-15"
"Southend United","£3.38m",24,"2011-01-15"
"Bolton Wanderers","£74.93m",26,"2011-01-15"
"Oldham Athletic","£3.51m",30,"2011-01-15"
"Tranmere Rovers","£3.53m",29,"2011-01-15"
"Morecambe FC","£3.53m",26,"2011-01-15"
"Grimsby Town","-",NA,"2011-01-15"
"Colchester United","£5.40m",26,"2011-01-15"
"Leyton Orient","£6.39m",29,"2011-01-15"
"Mansfield Town","£1.33m",29,"2011-01-15"
"Bradford City","£2.77m",27,"2011-01-15"
"Scunthorpe United","£8.87m",29,"2011-01-15"
"Barrow AFC","£878Th.",25,"2011-01-15"
"Port Vale FC","£2.23m",22,"2011-01-15"
"Cheltenham Town","£1.58m",24,"2011-01-15"
"Exeter City","£4.70m",33,"2011-01-15"
"Carlisle United","£4.39m",24,"2011-01-15"
"Crawley Town","£1.76m",31,"2011-01-15"
"Newport County","£810Th.",15,"2011-01-15"
"Walsall FC","£5.58m",26,"2011-01-15"
"Forest Green Rovers","£1.78m",35,"2011-01-15"
"Stevenage FC","£2.72m",25,"2011-01-15"
"Cambridge United","£765Th.",26,"2011-01-15"
"Harrogate Town","£360Th.",18,"2011-01-15"
