"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€3.05m",26,"2011-09-15"
"2","Norwich City","€29.80m",27,"2011-09-15"
"3","Watford FC","€13.33m",28,"2011-09-15"
"4","Brentford FC","€5.43m",26,"2011-09-15"
"5","Cardiff City","€28.98m",30,"2011-09-15"
"6","Bristol City","€18.43m",31,"2011-09-15"
"7","Swansea City","€37.75m",28,"2011-09-15"
"8","Reading FC","€19.38m",32,"2011-09-15"
"9","Stoke City","€105.75m",28,"2011-09-15"
"10","Blackburn Rovers","€76.90m",27,"2011-09-15"
"11","Nottingham Forest","€30.00m",28,"2011-09-15"
"12","Middlesbrough FC","€29.73m",25,"2011-09-15"
"13","Derby County","€16.75m",30,"2011-09-15"
"14","Huddersfield Town","€10.10m",28,"2011-09-15"
"15","Birmingham City","€36.83m",26,"2011-09-15"
"16","Millwall FC","€11.95m",29,"2011-09-15"
"17","Sheffield Wednesday","€12.98m",26,"2011-09-15"
"18","Preston North End","€10.80m",28,"2011-09-15"
"19","Queens Park Rangers","€64.50m",37,"2011-09-15"
"20","Barnsley FC","€12.43m",27,"2011-09-15"
"21","Luton Town","€1.53m",30,"2011-09-15"
"22","Coventry City","€10.90m",25,"2011-09-15"
"23","Rotherham United","€3.55m",23,"2011-09-15"
"24","Wycombe Wanderers","€3.53m",24,"2011-09-15"
