"Team","Value","Squad size","Date"
"Ipswich Town","£17.48m",26,"2016-03-15"
"Hull City","£62.06m",26,"2016-03-15"
"Sunderland AFC","£78.53m",24,"2016-03-15"
"Blackpool FC","£3.56m",27,"2016-03-15"
"Charlton Athletic","£24.26m",32,"2016-03-15"
"Milton Keynes Dons","£8.42m",23,"2016-03-15"
"Portsmouth FC","£3.85m",24,"2016-03-15"
"Fleetwood Town","£4.91m",31,"2016-03-15"
"Shrewsbury Town","£4.01m",27,"2016-03-15"
"Swindon Town","£3.20m",26,"2016-03-15"
"Oxford United","£2.68m",28,"2016-03-15"
"Wigan Athletic","£9.99m",27,"2016-03-15"
"Lincoln City","£1.06m",25,"2016-03-15"
"Doncaster Rovers","£3.80m",23,"2016-03-15"
"Gillingham FC","£3.06m",28,"2016-03-15"
"Bristol Rovers","£1.94m",27,"2016-03-15"
"Plymouth Argyle","£2.54m",21,"2016-03-15"
"Burton Albion","£3.67m",26,"2016-03-15"
"Crewe Alexandra","£2.32m",28,"2016-03-15"
"Northampton Town","£4.01m",25,"2016-03-15"
"Peterborough United","£4.10m",29,"2016-03-15"
"Rochdale AFC","£3.92m",26,"2016-03-15"
"AFC Wimbledon","£2.50m",27,"2016-03-15"
"Accrington Stanley","£1.24m",28,"2016-03-15"
