"Team","Value","Squad size","Date"
"Salford City","£1.87m",23,"2018-11-01"
"Southend United","£5.65m",29,"2018-11-01"
"Bolton Wanderers","£18.81m",32,"2018-11-01"
"Oldham Athletic","£3.98m",26,"2018-11-01"
"Tranmere Rovers","£1.96m",29,"2018-11-01"
"Morecambe FC","£2.05m",27,"2018-11-01"
"Grimsby Town","£2.84m",25,"2018-11-01"
"Colchester United","£1.60m",23,"2018-11-01"
"Leyton Orient","£2.03m",25,"2018-11-01"
"Mansfield Town","£3.94m",26,"2018-11-01"
"Bradford City","£4.82m",32,"2018-11-01"
"Scunthorpe United","£8.60m",25,"2018-11-01"
"Barrow AFC","£1.33m",27,"2018-11-01"
"Port Vale FC","£2.00m",28,"2018-11-01"
"Cheltenham Town","£2.43m",29,"2018-11-01"
"Exeter City","£3.13m",27,"2018-11-01"
"Carlisle United","£2.34m",28,"2018-11-01"
"Crawley Town","£2.54m",24,"2018-11-01"
"Newport County","£1.69m",23,"2018-11-01"
"Cambridge United","£1.98m",28,"2018-11-01"
"Walsall FC","£3.60m",27,"2018-11-01"
"Forest Green Rovers","£2.68m",24,"2018-11-01"
"Stevenage FC","£1.58m",26,"2018-11-01"
"Harrogate Town","£675Th.",21,"2018-11-01"
