"","Team","Value","Squad size","Date"
"1","Hull City","€42.70m",26,"2019-09-15"
"2","Ipswich Town","€14.13m",30,"2019-09-15"
"3","Blackpool FC","€7.18m",28,"2019-09-15"
"4","Sunderland AFC","€16.40m",24,"2019-09-15"
"5","Shrewsbury Town","€6.60m",26,"2019-09-15"
"6","Charlton Athletic","€15.80m",25,"2019-09-15"
"7","Fleetwood Town","€5.88m",26,"2019-09-15"
"8","Milton Keynes Dons","€7.30m",27,"2019-09-15"
"9","Oxford United","€12.70m",27,"2019-09-15"
"10","Wigan Athletic","€20.63m",30,"2019-09-15"
"11","Swindon Town","€4.98m",31,"2019-09-15"
"12","Doncaster Rovers","€5.28m",29,"2019-09-15"
"13","Portsmouth FC","€6.05m",25,"2019-09-15"
"14","Burton Albion","€4.63m",23,"2019-09-15"
"15","Gillingham FC","€4.23m",25,"2019-09-15"
"16","Bristol Rovers","€3.75m",28,"2019-09-15"
"17","Plymouth Argyle","€3.60m",28,"2019-09-15"
"18","Northampton Town","€2.65m",29,"2019-09-15"
"19","Lincoln City","€7.03m",25,"2019-09-15"
"20","Peterborough United","€5.15m",21,"2019-09-15"
"21","Rochdale AFC","€2.48m",25,"2019-09-15"
"22","Crewe Alexandra","€1.90m",23,"2019-09-15"
"23","AFC Wimbledon","€1.90m",27,"2019-09-15"
"24","Accrington Stanley","€2.33m",36,"2019-09-15"
