"Team","Value","Squad size","Date"
"Ipswich Town","£9.20m",26,"2020-08-15"
"Hull City","£11.90m",22,"2020-08-15"
"Sunderland AFC","£7.74m",20,"2020-08-15"
"Blackpool FC","£5.90m",25,"2020-08-15"
"Charlton Athletic","£7.27m",19,"2020-08-15"
"Milton Keynes Dons","£3.69m",19,"2020-08-15"
"Portsmouth FC","£2.61m",19,"2020-08-15"
"Fleetwood Town","£2.90m",21,"2020-08-15"
"Shrewsbury Town","£4.66m",20,"2020-08-15"
"Swindon Town","£3.31m",23,"2020-08-15"
"Oxford United","£4.55m",23,"2020-08-15"
"Wigan Athletic","£15.14m",23,"2020-08-15"
"Lincoln City","£2.86m",20,"2020-08-15"
"Doncaster Rovers","£1.85m",16,"2020-08-15"
"Gillingham FC","£2.16m",16,"2020-08-15"
"Bristol Rovers","£3.42m",28,"2020-08-15"
"Plymouth Argyle","£2.21m",20,"2020-08-15"
"Burton Albion","£4.05m",25,"2020-08-15"
"Crewe Alexandra","£1.26m",23,"2020-08-15"
"Northampton Town","£1.89m",21,"2020-08-15"
"Peterborough United","£3.67m",29,"2020-08-15"
"Rochdale AFC","£1.71m",18,"2020-08-15"
"AFC Wimbledon","£1.35m",22,"2020-08-15"
"Accrington Stanley","£855Th.",22,"2020-08-15"
