"","Team","Value","Squad size","Date"
"1","Hull City","€62.55m",31,"2018-03-15"
"2","Ipswich Town","€23.05m",29,"2018-03-15"
"3","Blackpool FC","€4.48m",28,"2018-03-15"
"4","Sunderland AFC","€51.75m",29,"2018-03-15"
"5","Shrewsbury Town","€3.43m",27,"2018-03-15"
"6","Charlton Athletic","€9.50m",25,"2018-03-15"
"7","Fleetwood Town","€4.98m",25,"2018-03-15"
"8","Milton Keynes Dons","€8.10m",27,"2018-03-15"
"9","Oxford United","€8.03m",28,"2018-03-15"
"10","Wigan Athletic","€12.55m",30,"2018-03-15"
"11","Swindon Town","€2.90m",26,"2018-03-15"
"12","Doncaster Rovers","€3.63m",27,"2018-03-15"
"13","Portsmouth FC","€5.88m",26,"2018-03-15"
"14","Burton Albion","€8.80m",24,"2018-03-15"
"15","Gillingham FC","€3.98m",29,"2018-03-15"
"16","Bristol Rovers","€3.63m",25,"2018-03-15"
"17","Plymouth Argyle","€4.78m",28,"2018-03-15"
"18","Northampton Town","€8.33m",31,"2018-03-15"
"19","Lincoln City","€3.28m",25,"2018-03-15"
"20","Peterborough United","€5.18m",26,"2018-03-15"
"21","Rochdale AFC","€4.40m",28,"2018-03-15"
"22","Crewe Alexandra","€2.45m",30,"2018-03-15"
"23","AFC Wimbledon","€4.20m",28,"2018-03-15"
"24","Accrington Stanley","€1.93m",24,"2018-03-15"
