"Team","Value","Squad size","Date"
"Liverpool FC","£419.85m",30,"2017-09-01"
"Manchester City","£546.08m",23,"2017-09-01"
"Chelsea FC","£545.31m",25,"2017-09-01"
"Manchester United","£515.48m",27,"2017-09-01"
"Tottenham Hotspur","£449.33m",24,"2017-09-01"
"Arsenal FC","£461.70m",26,"2017-09-01"
"Everton FC","£289.35m",30,"2017-09-01"
"Leicester City","£204.75m",26,"2017-09-01"
"Wolverhampton Wanderers","£60.46m",27,"2017-09-01"
"Aston Villa","£84.15m",28,"2017-09-01"
"West Ham United","£196.56m",24,"2017-09-01"
"Newcastle United","£118.13m",26,"2017-09-01"
"Southampton FC","£224.64m",27,"2017-09-01"
"Brighton & Hove Albion","£84.83m",30,"2017-09-01"
"Fulham FC","£49.77m",25,"2017-09-01"
"Crystal Palace","£156.47m",27,"2017-09-01"
"Leeds United","£34.16m",27,"2017-09-01"
"Sheffield United","£8.82m",26,"2017-09-01"
"Burnley FC","£74.48m",24,"2017-09-01"
"West Bromwich Albion","£132.53m",23,"2017-09-01"
