"Team","Value","Squad size","Date"
"Liverpool FC","£217.35m",23,"2013-05-15"
"Manchester City","£389.93m",24,"2013-05-15"
"Chelsea FC","£348.08m",24,"2013-05-15"
"Manchester United","£379.13m",26,"2013-05-15"
"Tottenham Hotspur","£243.45m",25,"2013-05-15"
"Arsenal FC","£253.35m",24,"2013-05-15"
"Everton FC","£123.98m",23,"2013-05-15"
"Leicester City","£23.27m",27,"2013-05-15"
"Wolverhampton Wanderers","£43.20m",32,"2013-05-15"
"Aston Villa","£97.20m",28,"2013-05-15"
"West Ham United","£85.50m",25,"2013-05-15"
"Newcastle United","£157.50m",29,"2013-05-15"
"Southampton FC","£69.98m",25,"2013-05-15"
"Brighton & Hove Albion","£22.37m",32,"2013-05-15"
"Fulham FC","£70.65m",26,"2013-05-15"
"Crystal Palace","£29.25m",28,"2013-05-15"
"Leeds United","£18.29m",24,"2013-05-15"
"Sheffield United","£8.69m",28,"2013-05-15"
"Burnley FC","£18.68m",24,"2013-05-15"
"West Bromwich Albion","£81.45m",26,"2013-05-15"
