"Team","Value","Squad size","Date"
"Salford City","£585Th.",25,"2017-09-15"
"Bolton Wanderers","£16.47m",26,"2017-09-15"
"Oldham Athletic","£7.20m",31,"2017-09-15"
"Barrow AFC","£698Th.",21,"2017-09-15"
"Morecambe FC","£2.25m",28,"2017-09-15"
"Mansfield Town","£3.69m",24,"2017-09-15"
"Tranmere Rovers","£1.49m",27,"2017-09-15"
"Grimsby Town","£2.68m",29,"2017-09-15"
"Leyton Orient","£2.18m",29,"2017-09-15"
"Colchester United","£3.20m",26,"2017-09-15"
"Scunthorpe United","£5.99m",25,"2017-09-15"
"Bradford City","£4.12m",33,"2017-09-15"
"Port Vale FC","£2.88m",31,"2017-09-15"
"Crawley Town","£2.54m",24,"2017-09-15"
"Exeter City","£3.85m",27,"2017-09-15"
"Newport County","£2.00m",25,"2017-09-15"
"Southend United","£6.19m",23,"2017-09-15"
"Cheltenham Town","£2.57m",25,"2017-09-15"
"Cambridge United","£2.09m",23,"2017-09-15"
"Carlisle United","£2.03m",23,"2017-09-15"
"Stevenage FC","£1.73m",26,"2017-09-15"
"Forest Green Rovers","£1.35m",28,"2017-09-15"
"Walsall FC","£2.79m",27,"2017-09-15"
"Harrogate Town","£743Th.",23,"2017-09-15"
