"Team","Value","Squad size","Date"
"Salford City","-",0,"2012-06-15"
"Southend United","£4.19m",33,"2012-06-15"
"Bolton Wanderers","£70.65m",27,"2012-06-15"
"Oldham Athletic","£3.69m",31,"2012-06-15"
"Tranmere Rovers","£2.66m",24,"2012-06-15"
"Morecambe FC","£2.61m",25,"2012-06-15"
"Grimsby Town","£1.40m",25,"2012-06-15"
"Colchester United","£5.78m",26,"2012-06-15"
"Leyton Orient","£6.37m",26,"2012-06-15"
"Mansfield Town","£1.85m",23,"2012-06-15"
"Bradford City","£5.13m",27,"2012-06-15"
"Scunthorpe United","£4.41m",25,"2012-06-15"
"Barrow AFC","£608Th.",21,"2012-06-15"
"Port Vale FC","£2.39m",24,"2012-06-15"
"Cheltenham Town","£2.36m",20,"2012-06-15"
"Exeter City","£5.40m",31,"2012-06-15"
"Carlisle United","£5.58m",24,"2012-06-15"
"Crawley Town","£2.88m",25,"2012-06-15"
"Newport County","£450Th.",25,"2012-06-15"
"Cambridge United","£338Th.",25,"2012-06-15"
"Walsall FC","£4.19m",23,"2012-06-15"
"Forest Green Rovers","£1.55m",27,"2012-06-15"
"Stevenage FC","£4.01m",24,"2012-06-15"
"Harrogate Town","£383Th.",22,"2012-06-15"
