"","Team","Value","Squad size","Date"
"1","Hull City","€29.25m",28,"2011-05-15"
"2","Ipswich Town","€23.40m",26,"2011-05-15"
"3","Blackpool FC","€45.20m",30,"2011-05-15"
"4","Sunderland AFC","€108.05m",24,"2011-05-15"
"5","Shrewsbury Town","€4.10m",26,"2011-05-15"
"6","Charlton Athletic","€11.98m",29,"2011-05-15"
"7","Fleetwood Town","€1.20m",29,"2011-05-15"
"8","Milton Keynes Dons","€4.70m",20,"2011-05-15"
"9","Oxford United","€3.48m",21,"2011-05-15"
"10","Wigan Athletic","€71.00m",24,"2011-05-15"
"11","Swindon Town","€5.08m",25,"2011-05-15"
"12","Doncaster Rovers","€14.13m",29,"2011-05-15"
"13","Portsmouth FC","€29.30m",22,"2011-05-15"
"14","Burton Albion","€3.65m",27,"2011-05-15"
"15","Gillingham FC","€4.90m",29,"2011-05-15"
"16","Bristol Rovers","€7.98m",33,"2011-05-15"
"17","Plymouth Argyle","€9.83m",25,"2011-05-15"
"18","Northampton Town","€4.55m",33,"2011-05-15"
"19","Lincoln City","€3.03m",26,"2011-05-15"
"20","Peterborough United","€8.28m",29,"2011-05-15"
"21","Rochdale AFC","€3.48m",24,"2011-05-15"
"22","Crewe Alexandra","€1.83m",25,"2011-05-15"
"23","AFC Wimbledon","€475Th.",30,"2011-05-15"
"24","Accrington Stanley","€1.88m",27,"2011-05-15"
