"","Team","Value","Squad size","Date"
"1","Hull City","€16.90m",24,"2012-07-01"
"2","Ipswich Town","€13.75m",22,"2012-07-01"
"3","Blackpool FC","€18.53m",30,"2012-07-01"
"4","Sunderland AFC","€99.00m",26,"2012-07-01"
"5","Shrewsbury Town","€3.50m",19,"2012-07-01"
"6","Charlton Athletic","€8.78m",25,"2012-07-01"
"7","Fleetwood Town","€825Th.",31,"2012-07-01"
"8","Milton Keynes Dons","€4.80m",19,"2012-07-01"
"9","Oxford United","€4.50m",24,"2012-07-01"
"10","Wigan Athletic","€72.75m",26,"2012-07-01"
"11","Swindon Town","€4.98m",29,"2012-07-01"
"12","Doncaster Rovers","€10.93m",29,"2012-07-01"
"13","Portsmouth FC","€12.80m",21,"2012-07-01"
"14","Burton Albion","€2.70m",23,"2012-07-01"
"15","Gillingham FC","€3.60m",28,"2012-07-01"
"16","Bristol Rovers","€4.70m",25,"2012-07-01"
"17","Plymouth Argyle","€4.73m",27,"2012-07-01"
"18","Northampton Town","€4.13m",24,"2012-07-01"
"19","Lincoln City","€2.08m",33,"2012-07-01"
"20","Peterborough United","€8.53m",20,"2012-07-01"
"21","Rochdale AFC","€3.48m",22,"2012-07-01"
"22","Crewe Alexandra","€1.20m",27,"2012-07-01"
"23","AFC Wimbledon","€825Th.",24,"2012-07-01"
"24","Accrington Stanley","€1.43m",17,"2012-07-01"
