"","Team","Value","Squad size","Date"
"1","Salford City","€50Th.",3,"2012-10-01"
"2","Southend United","€4.33m",24,"2012-10-01"
"3","Bolton Wanderers","€58.80m",31,"2012-10-01"
"4","Oldham Athletic","€5.65m",29,"2012-10-01"
"5","Tranmere Rovers","€2.38m",25,"2012-10-01"
"6","Morecambe FC","€2.50m",23,"2012-10-01"
"7","Grimsby Town","€1.45m",19,"2012-10-01"
"8","Colchester United","€5.23m",26,"2012-10-01"
"9","Leyton Orient","€5.75m",25,"2012-10-01"
"10","Mansfield Town","€2.55m",28,"2012-10-01"
"11","Bradford City","€4.65m",23,"2012-10-01"
"12","Scunthorpe United","€4.95m",24,"2012-10-01"
"13","Barrow AFC","€750Th.",19,"2012-10-01"
"14","Port Vale FC","€2.08m",22,"2012-10-01"
"15","Cheltenham Town","€2.35m",20,"2012-10-01"
"16","Exeter City","€4.23m",22,"2012-10-01"
"17","Carlisle United","€4.70m",25,"2012-10-01"
"18","Crawley Town","€3.60m",27,"2012-10-01"
"19","Newport County","€1.40m",21,"2012-10-01"
"20","Cambridge United","€575Th.",28,"2012-10-01"
"21","Walsall FC","€3.53m",24,"2012-10-01"
"22","Forest Green Rovers","€1.50m",24,"2012-10-01"
"23","Stevenage FC","€5.20m",26,"2012-10-01"
"24","Harrogate Town","€1.38m",26,"2012-10-01"
