"","Team","Value","Squad size","Date"
"1","Liverpool FC","€239.30m",26,"2012-11-01"
"2","Manchester City","€498.25m",25,"2012-11-01"
"3","Chelsea FC","€387.00m",23,"2012-11-01"
"4","Manchester United","€441.00m",28,"2012-11-01"
"5","Tottenham Hotspur","€261.00m",25,"2012-11-01"
"6","Arsenal FC","€284.75m",28,"2012-11-01"
"7","Everton FC","€125.00m",23,"2012-11-01"
"8","Leicester City","€25.55m",20,"2012-11-01"
"9","Wolverhampton Wanderers","€70.05m",29,"2012-11-01"
"10","Aston Villa","€115.50m",26,"2012-11-01"
"11","West Ham United","€92.45m",24,"2012-11-01"
"12","Newcastle United","€158.00m",28,"2012-11-01"
"13","Southampton FC","€68.65m",26,"2012-11-01"
"14","Brighton & Hove Albion","€24.30m",30,"2012-11-01"
"15","Fulham FC","€80.55m",24,"2012-11-01"
"16","Crystal Palace","€18.60m",27,"2012-11-01"
"17","Leeds United","€19.20m",29,"2012-11-01"
"18","Sheffield United","€9.65m",26,"2012-11-01"
"19","Burnley FC","€19.83m",26,"2012-11-01"
"20","West Bromwich Albion","€82.50m",26,"2012-11-01"
