"Team","Value","Squad size","Date"
"Salford City","£90Th.",4,"2014-02-15"
"Southend United","£3.33m",25,"2014-02-15"
"Bolton Wanderers","£32.72m",24,"2014-02-15"
"Oldham Athletic","£4.79m",26,"2014-02-15"
"Tranmere Rovers","£2.79m",23,"2014-02-15"
"Morecambe FC","£2.05m",24,"2014-02-15"
"Grimsby Town","£788Th.",21,"2014-02-15"
"Colchester United","£3.24m",24,"2014-02-15"
"Leyton Orient","£5.29m",27,"2014-02-15"
"Mansfield Town","£1.06m",27,"2014-02-15"
"Bradford City","£6.75m",26,"2014-02-15"
"Scunthorpe United","£4.19m",29,"2014-02-15"
"Barrow AFC","£540Th.",23,"2014-02-15"
"Port Vale FC","£3.44m",26,"2014-02-15"
"Cheltenham Town","£1.42m",21,"2014-02-15"
"Exeter City","£2.68m",24,"2014-02-15"
"Carlisle United","£3.20m",27,"2014-02-15"
"Crawley Town","£2.72m",20,"2014-02-15"
"Newport County","£1.91m",26,"2014-02-15"
"Cambridge United","£855Th.",28,"2014-02-15"
"Walsall FC","£4.23m",27,"2014-02-15"
"Forest Green Rovers","£1.19m",26,"2014-02-15"
"Stevenage FC","£3.51m",24,"2014-02-15"
"Harrogate Town","£2.00m",34,"2014-02-15"
