"","Team","Value","Squad size","Date"
"1","Liverpool FC","€926.50m",24,"2019-03-01"
"2","Manchester City","€1.13bn",25,"2019-03-01"
"3","Chelsea FC","€886.75m",26,"2019-03-01"
"4","Manchester United","€759.00m",25,"2019-03-01"
"5","Tottenham Hotspur","€801.50m",24,"2019-03-01"
"6","Arsenal FC","€615.50m",25,"2019-03-01"
"7","Everton FC","€425.00m",23,"2019-03-01"
"8","Leicester City","€335.00m",25,"2019-03-01"
"9","Wolverhampton Wanderers","€223.25m",19,"2019-03-01"
"10","Aston Villa","€117.25m",28,"2019-03-01"
"11","West Ham United","€297.00m",26,"2019-03-01"
"12","Newcastle United","€190.15m",26,"2019-03-01"
"13","Southampton FC","€221.60m",24,"2019-03-01"
"14","Brighton & Hove Albion","€173.50m",23,"2019-03-01"
"15","Fulham FC","€254.00m",27,"2019-03-01"
"16","Crystal Palace","€245.95m",26,"2019-03-01"
"17","Leeds United","€66.00m",24,"2019-03-01"
"18","Sheffield United","€45.70m",25,"2019-03-01"
"19","Burnley FC","€177.25m",26,"2019-03-01"
"20","West Bromwich Albion","€114.95m",26,"2019-03-01"
