"Team","Value","Squad size","Date"
"Salford City","£630Th.",25,"2017-08-01"
"Southend United","£5.83m",20,"2017-08-01"
"Bolton Wanderers","£14.90m",23,"2017-08-01"
"Oldham Athletic","£2.86m",21,"2017-08-01"
"Tranmere Rovers","£1.49m",24,"2017-08-01"
"Morecambe FC","£1.98m",23,"2017-08-01"
"Grimsby Town","£2.27m",27,"2017-08-01"
"Colchester United","£3.08m",24,"2017-08-01"
"Leyton Orient","£1.73m",27,"2017-08-01"
"Mansfield Town","£3.38m",24,"2017-08-01"
"Bradford City","£3.53m",26,"2017-08-01"
"Scunthorpe United","£5.29m",24,"2017-08-01"
"Barrow AFC","£653Th.",21,"2017-08-01"
"Port Vale FC","£2.03m",25,"2017-08-01"
"Cheltenham Town","£1.24m",20,"2017-08-01"
"Exeter City","£3.02m",20,"2017-08-01"
"Carlisle United","£2.03m",22,"2017-08-01"
"Crawley Town","£2.88m",26,"2017-08-01"
"Newport County","£1.62m",21,"2017-08-01"
"Cambridge United","£2.45m",23,"2017-08-01"
"Walsall FC","£2.77m",23,"2017-08-01"
"Forest Green Rovers","£1.42m",29,"2017-08-01"
"Stevenage FC","£1.82m",22,"2017-08-01"
"Harrogate Town","£1.10m",30,"2017-08-01"
