"","Team","Value","Squad size","Date"
"1","Liverpool FC","€371.20m",26,"2017-03-15"
"2","Manchester City","€525.25m",24,"2017-03-15"
"3","Chelsea FC","€515.00m",25,"2017-03-15"
"4","Manchester United","€471.00m",25,"2017-03-15"
"5","Tottenham Hotspur","€429.00m",24,"2017-03-15"
"6","Arsenal FC","€492.00m",27,"2017-03-15"
"7","Everton FC","€248.10m",24,"2017-03-15"
"8","Leicester City","€205.30m",25,"2017-03-15"
"9","Wolverhampton Wanderers","€52.58m",28,"2017-03-15"
"10","Aston Villa","€83.50m",26,"2017-03-15"
"11","West Ham United","€209.40m",27,"2017-03-15"
"12","Newcastle United","€126.25m",28,"2017-03-15"
"13","Southampton FC","€230.00m",29,"2017-03-15"
"14","Brighton & Hove Albion","€50.10m",27,"2017-03-15"
"15","Fulham FC","€54.55m",23,"2017-03-15"
"16","Crystal Palace","€186.75m",28,"2017-03-15"
"17","Leeds United","€41.30m",26,"2017-03-15"
"18","Sheffield United","€7.80m",26,"2017-03-15"
"19","Burnley FC","€85.00m",23,"2017-03-15"
"20","West Bromwich Albion","€100.10m",21,"2017-03-15"
