"Team","Value","Squad size","Date"
"Liverpool FC","£833.85m",24,"2019-03-01"
"Manchester City","£1.01bn",25,"2019-03-01"
"Chelsea FC","£798.08m",26,"2019-03-01"
"Manchester United","£683.10m",25,"2019-03-01"
"Tottenham Hotspur","£721.35m",24,"2019-03-01"
"Arsenal FC","£553.95m",25,"2019-03-01"
"Everton FC","£382.50m",23,"2019-03-01"
"Leicester City","£301.50m",25,"2019-03-01"
"Wolverhampton Wanderers","£200.93m",19,"2019-03-01"
"Aston Villa","£105.53m",28,"2019-03-01"
"West Ham United","£267.30m",26,"2019-03-01"
"Newcastle United","£171.14m",26,"2019-03-01"
"Southampton FC","£199.44m",24,"2019-03-01"
"Brighton & Hove Albion","£156.15m",23,"2019-03-01"
"Fulham FC","£228.60m",27,"2019-03-01"
"Crystal Palace","£221.36m",26,"2019-03-01"
"Leeds United","£59.40m",24,"2019-03-01"
"Sheffield United","£41.13m",25,"2019-03-01"
"Burnley FC","£159.53m",26,"2019-03-01"
"West Bromwich Albion","£103.46m",26,"2019-03-01"
