"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.19bn",24,"2020-03-01"
"2","Manchester City","€1.29bn",24,"2020-03-01"
"3","Chelsea FC","€848.05m",27,"2020-03-01"
"4","Manchester United","€800.75m",26,"2020-03-01"
"5","Tottenham Hotspur","€897.50m",25,"2020-03-01"
"6","Arsenal FC","€698.75m",27,"2020-03-01"
"7","Everton FC","€475.70m",24,"2020-03-01"
"8","Leicester City","€501.25m",26,"2020-03-01"
"9","Wolverhampton Wanderers","€344.55m",24,"2020-03-01"
"10","Aston Villa","€261.40m",27,"2020-03-01"
"11","West Ham United","€368.75m",25,"2020-03-01"
"12","Newcastle United","€311.33m",31,"2020-03-01"
"13","Southampton FC","€220.00m",21,"2020-03-01"
"14","Brighton & Hove Albion","€227.25m",26,"2020-03-01"
"15","Fulham FC","€141.75m",28,"2020-03-01"
"16","Crystal Palace","€230.00m",22,"2020-03-01"
"17","Leeds United","€103.75m",26,"2020-03-01"
"18","Sheffield United","€142.85m",27,"2020-03-01"
"19","Burnley FC","€195.75m",24,"2020-03-01"
"20","West Bromwich Albion","€103.80m",29,"2020-03-01"
