"","Team","Value","Squad size","Date"
"1","Hull City","€65.65m",24,"2016-02-01"
"2","Ipswich Town","€19.03m",26,"2016-02-01"
"3","Blackpool FC","€4.40m",27,"2016-02-01"
"4","Sunderland AFC","€105.75m",27,"2016-02-01"
"5","Shrewsbury Town","€4.15m",25,"2016-02-01"
"6","Charlton Athletic","€25.20m",33,"2016-02-01"
"7","Fleetwood Town","€3.58m",31,"2016-02-01"
"8","Milton Keynes Dons","€9.70m",25,"2016-02-01"
"9","Oxford United","€2.58m",28,"2016-02-01"
"10","Wigan Athletic","€11.05m",28,"2016-02-01"
"11","Swindon Town","€3.20m",26,"2016-02-01"
"12","Doncaster Rovers","€4.55m",25,"2016-02-01"
"13","Portsmouth FC","€5.08m",25,"2016-02-01"
"14","Burton Albion","€4.85m",29,"2016-02-01"
"15","Gillingham FC","€2.53m",25,"2016-02-01"
"16","Bristol Rovers","€1.90m",26,"2016-02-01"
"17","Plymouth Argyle","€2.58m",21,"2016-02-01"
"18","Northampton Town","€4.38m",24,"2016-02-01"
"19","Lincoln City","€1.03m",24,"2016-02-01"
"20","Peterborough United","€5.35m",29,"2016-02-01"
"21","Rochdale AFC","€3.95m",26,"2016-02-01"
"22","Crewe Alexandra","€2.43m",27,"2016-02-01"
"23","AFC Wimbledon","€2.55m",25,"2016-02-01"
"24","Accrington Stanley","€1.23m",30,"2016-02-01"
