"","Team","Value","Squad size","Date"
"1","Liverpool FC","€235.00m",24,"2012-05-15"
"2","Manchester City","€467.00m",24,"2012-05-15"
"3","Chelsea FC","€381.00m",25,"2012-05-15"
"4","Manchester United","€418.50m",28,"2012-05-15"
"5","Tottenham Hotspur","€269.25m",26,"2012-05-15"
"6","Arsenal FC","€299.25m",26,"2012-05-15"
"7","Everton FC","€147.00m",24,"2012-05-15"
"8","Leicester City","€35.35m",30,"2012-05-15"
"9","Wolverhampton Wanderers","€79.93m",24,"2012-05-15"
"10","Aston Villa","€124.75m",25,"2012-05-15"
"11","West Ham United","€62.50m",27,"2012-05-15"
"12","Newcastle United","€133.75m",27,"2012-05-15"
"13","Southampton FC","€27.60m",26,"2012-05-15"
"14","Brighton & Hove Albion","€17.88m",32,"2012-05-15"
"15","Fulham FC","€103.00m",31,"2012-05-15"
"16","Crystal Palace","€20.80m",29,"2012-05-15"
"17","Leeds United","€18.10m",25,"2012-05-15"
"18","Sheffield United","€14.10m",28,"2012-05-15"
"19","Burnley FC","€18.63m",24,"2012-05-15"
"20","West Bromwich Albion","€71.75m",24,"2012-05-15"
