"","Team","Value","Squad size","Date"
"1","Liverpool FC","€240.20m",23,"2011-05-15"
"2","Manchester City","€366.75m",25,"2011-05-15"
"3","Chelsea FC","€408.50m",22,"2011-05-15"
"4","Manchester United","€374.70m",28,"2011-05-15"
"5","Tottenham Hotspur","€283.10m",28,"2011-05-15"
"6","Arsenal FC","€314.50m",25,"2011-05-15"
"7","Everton FC","€158.60m",20,"2011-05-15"
"8","Leicester City","€39.70m",28,"2011-05-15"
"9","Wolverhampton Wanderers","€74.80m",29,"2011-05-15"
"10","Aston Villa","€157.05m",28,"2011-05-15"
"11","West Ham United","€121.75m",31,"2011-05-15"
"12","Newcastle United","€92.98m",29,"2011-05-15"
"13","Southampton FC","€16.93m",31,"2011-05-15"
"14","Brighton & Hove Albion","€6.40m",28,"2011-05-15"
"15","Fulham FC","€98.75m",25,"2011-05-15"
"16","Crystal Palace","€19.13m",30,"2011-05-15"
"17","Leeds United","€22.33m",25,"2011-05-15"
"18","Sheffield United","€21.98m",32,"2011-05-15"
"19","Burnley FC","€34.08m",30,"2011-05-15"
"20","West Bromwich Albion","€76.25m",25,"2011-05-15"
