"Team","Value","Squad size","Date"
"AFC Bournemouth","£104.94m",28,"2017-01-15"
"Norwich City","£71.64m",29,"2017-01-15"
"Watford FC","£117.90m",29,"2017-01-15"
"Brentford FC","£18.90m",24,"2017-01-15"
"Stoke City","£153.23m",26,"2017-01-15"
"Bristol City","£19.35m",27,"2017-01-15"
"Nottingham Forest","£31.14m",26,"2017-01-15"
"Swansea City","£105.17m",26,"2017-01-15"
"Blackburn Rovers","£18.70m",26,"2017-01-15"
"Reading FC","£20.93m",32,"2017-01-15"
"Cardiff City","£32.22m",28,"2017-01-15"
"Middlesbrough FC","£93.83m",26,"2017-01-15"
"Huddersfield Town","£17.28m",25,"2017-01-15"
"Birmingham City","£17.28m",25,"2017-01-15"
"Derby County","£61.56m",29,"2017-01-15"
"Millwall FC","£5.83m",22,"2017-01-15"
"Preston North End","£15.30m",28,"2017-01-15"
"Sheffield Wednesday","£50.90m",32,"2017-01-15"
"Queens Park Rangers","£33.39m",26,"2017-01-15"
"Barnsley FC","£7.13m",27,"2017-01-15"
"Luton Town","£3.47m",27,"2017-01-15"
"Coventry City","£4.86m",24,"2017-01-15"
"Rotherham United","£10.35m",23,"2017-01-15"
"Wycombe Wanderers","£2.88m",24,"2017-01-15"
