"","Team","Value","Squad size","Date"
"1","Hull City","€82.85m",26,"2016-09-15"
"2","Ipswich Town","€19.35m",27,"2016-09-15"
"3","Blackpool FC","€3.45m",26,"2016-09-15"
"4","Sunderland AFC","€94.50m",26,"2016-09-15"
"5","Shrewsbury Town","€5.48m",27,"2016-09-15"
"6","Charlton Athletic","€13.40m",29,"2016-09-15"
"7","Fleetwood Town","€4.85m",30,"2016-09-15"
"8","Milton Keynes Dons","€6.70m",27,"2016-09-15"
"9","Oxford United","€4.55m",29,"2016-09-15"
"10","Wigan Athletic","€21.23m",27,"2016-09-15"
"11","Swindon Town","€4.18m",25,"2016-09-15"
"12","Doncaster Rovers","€3.78m",27,"2016-09-15"
"13","Portsmouth FC","€4.05m",30,"2016-09-15"
"14","Burton Albion","€9.00m",26,"2016-09-15"
"15","Gillingham FC","€6.08m",28,"2016-09-15"
"16","Bristol Rovers","€3.08m",31,"2016-09-15"
"17","Plymouth Argyle","€4.18m",24,"2016-09-15"
"18","Northampton Town","€5.75m",26,"2016-09-15"
"19","Lincoln City","€825Th.",24,"2016-09-15"
"20","Peterborough United","€3.98m",25,"2016-09-15"
"21","Rochdale AFC","€4.03m",26,"2016-09-15"
"22","Crewe Alexandra","€2.48m",21,"2016-09-15"
"23","AFC Wimbledon","€3.13m",27,"2016-09-15"
"24","Accrington Stanley","€2.90m",29,"2016-09-15"
