"","Team","Value","Squad size","Date"
"1","Liverpool FC","€356.00m",26,"2015-10-15"
"2","Manchester City","€516.00m",25,"2015-10-15"
"3","Chelsea FC","€542.50m",25,"2015-10-15"
"4","Manchester United","€393.25m",25,"2015-10-15"
"5","Tottenham Hotspur","€297.00m",24,"2015-10-15"
"6","Arsenal FC","€402.00m",24,"2015-10-15"
"7","Everton FC","€208.25m",27,"2015-10-15"
"8","Leicester City","€100.00m",24,"2015-10-15"
"9","Wolverhampton Wanderers","€27.50m",24,"2015-10-15"
"10","Aston Villa","€121.50m",29,"2015-10-15"
"11","West Ham United","€165.75m",26,"2015-10-15"
"12","Newcastle United","€167.75m",31,"2015-10-15"
"13","Southampton FC","€194.00m",27,"2015-10-15"
"14","Brighton & Hove Albion","€28.10m",26,"2015-10-15"
"15","Fulham FC","€34.70m",31,"2015-10-15"
"16","Crystal Palace","€120.75m",27,"2015-10-15"
"17","Leeds United","€26.60m",22,"2015-10-15"
"18","Sheffield United","€11.10m",32,"2015-10-15"
"19","Burnley FC","€43.65m",26,"2015-10-15"
"20","West Bromwich Albion","€97.50m",24,"2015-10-15"
