"Team","Value","Squad size","Date"
"Salford City","£3.65m",27,"2020-01-15"
"Bolton Wanderers","£6.53m",32,"2020-01-15"
"Oldham Athletic","£4.37m",30,"2020-01-15"
"Barrow AFC","£923Th.",22,"2020-01-15"
"Morecambe FC","£2.72m",31,"2020-01-15"
"Mansfield Town","£2.86m",26,"2020-01-15"
"Tranmere Rovers","£3.47m",29,"2020-01-15"
"Grimsby Town","£2.05m",23,"2020-01-15"
"Leyton Orient","£1.89m",28,"2020-01-15"
"Colchester United","£2.41m",24,"2020-01-15"
"Scunthorpe United","£4.25m",24,"2020-01-15"
"Bradford City","£4.07m",29,"2020-01-15"
"Port Vale FC","£2.25m",29,"2020-01-15"
"Crawley Town","£1.96m",30,"2020-01-15"
"Exeter City","£3.69m",29,"2020-01-15"
"Newport County","£1.94m",25,"2020-01-15"
"Southend United","£5.24m",26,"2020-01-15"
"Cheltenham Town","£2.21m",27,"2020-01-15"
"Cambridge United","£1.89m",29,"2020-01-15"
"Carlisle United","£2.54m",26,"2020-01-15"
"Stevenage FC","£2.50m",30,"2020-01-15"
"Forest Green Rovers","£2.52m",26,"2020-01-15"
"Walsall FC","£2.14m",26,"2020-01-15"
"Harrogate Town","£473Th.",19,"2020-01-15"
