"","Team","Value","Squad size","Date"
"1","Liverpool FC","€424.95m",33,"2017-07-01"
"2","Manchester City","€605.45m",39,"2017-07-01"
"3","Chelsea FC","€658.20m",46,"2017-07-01"
"4","Manchester United","€484.75m",29,"2017-07-01"
"5","Tottenham Hotspur","€527.00m",26,"2017-07-01"
"6","Arsenal FC","€540.00m",34,"2017-07-01"
"7","Everton FC","€297.00m",33,"2017-07-01"
"8","Leicester City","€206.50m",26,"2017-07-01"
"9","Wolverhampton Wanderers","€50.58m",36,"2017-07-01"
"10","Aston Villa","€111.25m",31,"2017-07-01"
"11","West Ham United","€211.70m",31,"2017-07-01"
"12","Newcastle United","€160.50m",37,"2017-07-01"
"13","Southampton FC","€255.75m",31,"2017-07-01"
"14","Brighton & Hove Albion","€52.40m",29,"2017-07-01"
"15","Fulham FC","€50.80m",27,"2017-07-01"
"16","Crystal Palace","€179.18m",32,"2017-07-01"
"17","Leeds United","€36.10m",25,"2017-07-01"
"18","Sheffield United","€9.10m",25,"2017-07-01"
"19","Burnley FC","€95.00m",27,"2017-07-01"
"20","West Bromwich Albion","€100.10m",22,"2017-07-01"
