"Team","Value","Squad size","Date"
"Hull City","£41.27m",25,"2018-10-01"
"Ipswich Town","£18.23m",29,"2018-10-01"
"Blackpool FC","£4.41m",28,"2018-10-01"
"Sunderland AFC","£20.88m",24,"2018-10-01"
"Shrewsbury Town","£3.49m",29,"2018-10-01"
"Charlton Athletic","£10.49m",26,"2018-10-01"
"Fleetwood Town","£8.64m",27,"2018-10-01"
"Milton Keynes Dons","£5.40m",32,"2018-10-01"
"Oxford United","£6.03m",26,"2018-10-01"
"Wigan Athletic","£21.87m",29,"2018-10-01"
"Swindon Town","£2.88m",27,"2018-10-01"
"Doncaster Rovers","£2.97m",30,"2018-10-01"
"Portsmouth FC","£6.21m",24,"2018-10-01"
"Burton Albion","£6.01m",27,"2018-10-01"
"Gillingham FC","£2.61m",27,"2018-10-01"
"Bristol Rovers","£3.78m",26,"2018-10-01"
"Plymouth Argyle","£5.36m",34,"2018-10-01"
"Northampton Town","£3.83m",26,"2018-10-01"
"Lincoln City","£3.98m",23,"2018-10-01"
"Peterborough United","£5.04m",23,"2018-10-01"
"Rochdale AFC","£5.58m",28,"2018-10-01"
"Crewe Alexandra","£2.05m",30,"2018-10-01"
"AFC Wimbledon","£2.77m",24,"2018-10-01"
"Accrington Stanley","£2.05m",30,"2018-10-01"
