"Team","Value","Squad size","Date"
"Ipswich Town","£10.01m",26,"2020-05-15"
"Hull City","£23.29m",28,"2020-05-15"
"Sunderland AFC","£12.53m",26,"2020-05-15"
"Blackpool FC","£8.60m",27,"2020-05-15"
"Charlton Athletic","£15.12m",27,"2020-05-15"
"Milton Keynes Dons","£5.22m",28,"2020-05-15"
"Portsmouth FC","£4.95m",27,"2020-05-15"
"Fleetwood Town","£6.46m",26,"2020-05-15"
"Shrewsbury Town","£6.41m",26,"2020-05-15"
"Swindon Town","£4.39m",30,"2020-05-15"
"Oxford United","£9.68m",24,"2020-05-15"
"Wigan Athletic","£22.97m",31,"2020-05-15"
"Lincoln City","£3.51m",26,"2020-05-15"
"Doncaster Rovers","£2.57m",29,"2020-05-15"
"Gillingham FC","£2.81m",20,"2020-05-15"
"Bristol Rovers","£4.19m",34,"2020-05-15"
"Plymouth Argyle","£2.81m",26,"2020-05-15"
"Burton Albion","£4.19m",28,"2020-05-15"
"Crewe Alexandra","£2.12m",25,"2020-05-15"
"Northampton Town","£2.84m",32,"2020-05-15"
"Peterborough United","£3.62m",26,"2020-05-15"
"Rochdale AFC","£3.47m",26,"2020-05-15"
"AFC Wimbledon","£1.96m",27,"2020-05-15"
"Accrington Stanley","£2.09m",37,"2020-05-15"
