"Team","Value","Squad size","Date"
"Hull City","£27.77m",29,"2012-12-01"
"Ipswich Town","£21.51m",30,"2012-12-01"
"Blackpool FC","£24.41m",34,"2012-12-01"
"Sunderland AFC","£104.40m",24,"2012-12-01"
"Charlton Athletic","£11.79m",28,"2012-12-01"
"Shrewsbury Town","£3.89m",26,"2012-12-01"
"Fleetwood Town","£2.81m",30,"2012-12-01"
"Milton Keynes Dons","£4.95m",21,"2012-12-01"
"Oxford United","£3.44m",27,"2012-12-01"
"Wigan Athletic","£64.13m",24,"2012-12-01"
"Swindon Town","£5.49m",26,"2012-12-01"
"Doncaster Rovers","£6.89m",23,"2012-12-01"
"Portsmouth FC","£5.78m",19,"2012-12-01"
"Burton Albion","£2.57m",27,"2012-12-01"
"Gillingham FC","£2.79m",28,"2012-12-01"
"Bristol Rovers","£4.28m",30,"2012-12-01"
"Northampton Town","£3.11m",21,"2012-12-01"
"Plymouth Argyle","£3.49m",30,"2012-12-01"
"Lincoln City","£1.01m",30,"2012-12-01"
"Peterborough United","£7.11m",26,"2012-12-01"
"Rochdale AFC","£1.87m",24,"2012-12-01"
"Crewe Alexandra","£1.98m",25,"2012-12-01"
"AFC Wimbledon","£2.03m",28,"2012-12-01"
"Accrington Stanley","£1.98m",29,"2012-12-01"
