"Team","Value","Squad size","Date"
"Salford City","£1.08m",26,"2016-04-01"
"Southend United","£5.00m",26,"2016-04-01"
"Bolton Wanderers","£13.05m",27,"2016-04-01"
"Oldham Athletic","£4.52m",28,"2016-04-01"
"Tranmere Rovers","£2.03m",26,"2016-04-01"
"Morecambe FC","£1.73m",27,"2016-04-01"
"Grimsby Town","£1.67m",27,"2016-04-01"
"Colchester United","£4.59m",26,"2016-04-01"
"Leyton Orient","£6.32m",28,"2016-04-01"
"Mansfield Town","£2.32m",26,"2016-04-01"
"Bradford City","£6.73m",27,"2016-04-01"
"Scunthorpe United","£4.03m",23,"2016-04-01"
"Barrow AFC","£1.06m",24,"2016-04-01"
"Port Vale FC","£2.99m",22,"2016-04-01"
"Cheltenham Town","£1.22m",26,"2016-04-01"
"Exeter City","£4.46m",29,"2016-04-01"
"Carlisle United","£1.94m",27,"2016-04-01"
"Crawley Town","£2.61m",22,"2016-04-01"
"Newport County","£1.49m",24,"2016-04-01"
"Walsall FC","£3.51m",24,"2016-04-01"
"Forest Green Rovers","£1.69m",20,"2016-04-01"
"Stevenage FC","£2.23m",31,"2016-04-01"
"Cambridge United","£2.48m",26,"2016-04-01"
"Harrogate Town","£2.84m",51,"2016-04-01"
