"","Team","Value","Squad size","Date"
"1","Hull City","€34.60m",28,"2013-03-01"
"2","Ipswich Town","€20.50m",25,"2013-03-01"
"3","Blackpool FC","€26.68m",32,"2013-03-01"
"4","Sunderland AFC","€113.00m",21,"2013-03-01"
"5","Shrewsbury Town","€4.55m",26,"2013-03-01"
"6","Charlton Athletic","€9.88m",26,"2013-03-01"
"7","Fleetwood Town","€3.48m",32,"2013-03-01"
"8","Milton Keynes Dons","€6.33m",25,"2013-03-01"
"9","Oxford United","€3.15m",25,"2013-03-01"
"10","Wigan Athletic","€73.25m",26,"2013-03-01"
"11","Swindon Town","€3.80m",21,"2013-03-01"
"12","Doncaster Rovers","€7.45m",25,"2013-03-01"
"13","Portsmouth FC","€4.25m",22,"2013-03-01"
"14","Burton Albion","€2.99m",25,"2013-03-01"
"15","Gillingham FC","€2.50m",25,"2013-03-01"
"16","Bristol Rovers","€3.75m",29,"2013-03-01"
"17","Plymouth Argyle","€3.10m",26,"2013-03-01"
"18","Northampton Town","€3.83m",20,"2013-03-01"
"19","Lincoln City","€925Th.",32,"2013-03-01"
"20","Peterborough United","€7.95m",29,"2013-03-01"
"21","Rochdale AFC","€2.55m",24,"2013-03-01"
"22","Crewe Alexandra","€2.35m",26,"2013-03-01"
"23","AFC Wimbledon","€2.95m",27,"2013-03-01"
"24","Accrington Stanley","€3.58m",26,"2013-03-01"
