"","Team","Value","Squad size","Date"
"1","Hull City","€70.30m",30,"2018-01-15"
"2","Ipswich Town","€21.00m",28,"2018-01-15"
"3","Blackpool FC","€4.43m",28,"2018-01-15"
"4","Sunderland AFC","€57.25m",25,"2018-01-15"
"5","Shrewsbury Town","€3.58m",28,"2018-01-15"
"6","Charlton Athletic","€8.70m",24,"2018-01-15"
"7","Fleetwood Town","€6.10m",31,"2018-01-15"
"8","Milton Keynes Dons","€6.45m",27,"2018-01-15"
"9","Oxford United","€7.53m",34,"2018-01-15"
"10","Wigan Athletic","€12.40m",29,"2018-01-15"
"11","Swindon Town","€3.35m",28,"2018-01-15"
"12","Doncaster Rovers","€3.38m",28,"2018-01-15"
"13","Portsmouth FC","€5.05m",26,"2018-01-15"
"14","Burton Albion","€9.10m",25,"2018-01-15"
"15","Gillingham FC","€3.43m",27,"2018-01-15"
"16","Bristol Rovers","€2.95m",24,"2018-01-15"
"17","Plymouth Argyle","€4.50m",26,"2018-01-15"
"18","Northampton Town","€7.83m",31,"2018-01-15"
"19","Lincoln City","€2.83m",23,"2018-01-15"
"20","Peterborough United","€4.55m",27,"2018-01-15"
"21","Rochdale AFC","€4.30m",27,"2018-01-15"
"22","Crewe Alexandra","€2.38m",27,"2018-01-15"
"23","AFC Wimbledon","€4.10m",28,"2018-01-15"
"24","Accrington Stanley","€1.93m",23,"2018-01-15"
