"Team","Value","Squad size","Date"
"Hull City","£23.31m",27,"2011-11-01"
"Ipswich Town","£29.03m",29,"2011-11-01"
"Blackpool FC","£25.43m",31,"2011-11-01"
"Sunderland AFC","£96.71m",26,"2011-11-01"
"Shrewsbury Town","£3.15m",20,"2011-11-01"
"Charlton Athletic","£9.86m",29,"2011-11-01"
"Fleetwood Town","£675Th.",33,"2011-11-01"
"Milton Keynes Dons","£7.02m",24,"2011-11-01"
"Oxford United","£4.70m",26,"2011-11-01"
"Wigan Athletic","£61.02m",24,"2011-11-01"
"Swindon Town","£4.91m",31,"2011-11-01"
"Doncaster Rovers","£18.54m",31,"2011-11-01"
"Portsmouth FC","£23.83m",21,"2011-11-01"
"Burton Albion","£3.11m",29,"2011-11-01"
"Gillingham FC","£3.92m",28,"2011-11-01"
"Bristol Rovers","£3.94m",27,"2011-11-01"
"Plymouth Argyle","£3.15m",25,"2011-11-01"
"Northampton Town","£3.15m",29,"2011-11-01"
"Lincoln City","£1.37m",26,"2011-11-01"
"Peterborough United","£6.12m",23,"2011-11-01"
"Rochdale AFC","£5.33m",26,"2011-11-01"
"Crewe Alexandra","£900Th.",26,"2011-11-01"
"AFC Wimbledon","£698Th.",24,"2011-11-01"
"Accrington Stanley","£2.00m",26,"2011-11-01"
