"Team","Value","Squad size","Date"
"Liverpool FC","£821.25m",32,"2018-08-01"
"Manchester City","£957.60m",30,"2018-08-01"
"Chelsea FC","£863.10m",36,"2018-08-01"
"Manchester United","£763.20m",30,"2018-08-01"
"Tottenham Hotspur","£751.05m",28,"2018-08-01"
"Arsenal FC","£523.98m",31,"2018-08-01"
"Everton FC","£313.65m",30,"2018-08-01"
"Leicester City","£272.70m",30,"2018-08-01"
"Wolverhampton Wanderers","£123.12m",32,"2018-08-01"
"Aston Villa","£67.77m",25,"2018-08-01"
"West Ham United","£276.75m",30,"2018-08-01"
"Newcastle United","£141.93m",27,"2018-08-01"
"Southampton FC","£205.97m",27,"2018-08-01"
"Brighton & Hove Albion","£152.19m",30,"2018-08-01"
"Fulham FC","£131.85m",22,"2018-08-01"
"Crystal Palace","£161.39m",24,"2018-08-01"
"Leeds United","£58.82m",29,"2018-08-01"
"Sheffield United","£12.65m",22,"2018-08-01"
"Burnley FC","£141.08m",24,"2018-08-01"
"West Bromwich Albion","£102.47m",21,"2018-08-01"
