"","Team","Value","Squad size","Date"
"1","Liverpool FC","€281.80m",22,"2014-02-01"
"2","Manchester City","€451.00m",24,"2014-02-01"
"3","Chelsea FC","€386.25m",23,"2014-02-01"
"4","Manchester United","€376.50m",26,"2014-02-01"
"5","Tottenham Hotspur","€276.50m",24,"2014-02-01"
"6","Arsenal FC","€372.00m",30,"2014-02-01"
"7","Everton FC","€174.10m",27,"2014-02-01"
"8","Leicester City","€30.45m",25,"2014-02-01"
"9","Wolverhampton Wanderers","€16.93m",25,"2014-02-01"
"10","Aston Villa","€100.00m",28,"2014-02-01"
"11","West Ham United","€106.25m",30,"2014-02-01"
"12","Newcastle United","€143.00m",25,"2014-02-01"
"13","Southampton FC","€108.75m",20,"2014-02-01"
"14","Brighton & Hove Albion","€20.03m",26,"2014-02-01"
"15","Fulham FC","€86.30m",28,"2014-02-01"
"16","Crystal Palace","€48.50m",29,"2014-02-01"
"17","Leeds United","€22.40m",30,"2014-02-01"
"18","Sheffield United","€8.88m",25,"2014-02-01"
"19","Burnley FC","€24.18m",21,"2014-02-01"
"20","West Bromwich Albion","€82.25m",26,"2014-02-01"
