"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.28m",29,"2013-03-15"
"2","Norwich City","€64.75m",25,"2013-03-15"
"3","Watford FC","€24.25m",27,"2013-03-15"
"4","Brentford FC","€6.55m",28,"2013-03-15"
"5","Cardiff City","€32.90m",27,"2013-03-15"
"6","Bristol City","€16.65m",24,"2013-03-15"
"7","Swansea City","€86.75m",22,"2013-03-15"
"8","Reading FC","€43.75m",28,"2013-03-15"
"9","Stoke City","€95.25m",25,"2013-03-15"
"10","Blackburn Rovers","€56.05m",32,"2013-03-15"
"11","Nottingham Forest","€26.70m",26,"2013-03-15"
"12","Middlesbrough FC","€34.45m",32,"2013-03-15"
"13","Derby County","€15.25m",28,"2013-03-15"
"14","Huddersfield Town","€14.55m",25,"2013-03-15"
"15","Birmingham City","€28.30m",26,"2013-03-15"
"16","Millwall FC","€11.45m",24,"2013-03-15"
"17","Sheffield Wednesday","€14.00m",25,"2013-03-15"
"18","Preston North End","€4.83m",23,"2013-03-15"
"19","Queens Park Rangers","€109.50m",28,"2013-03-15"
"20","Barnsley FC","€8.70m",29,"2013-03-15"
"21","Luton Town","€2.10m",32,"2013-03-15"
"22","Coventry City","€9.00m",27,"2013-03-15"
"23","Rotherham United","€6.10m",21,"2013-03-15"
"24","Wycombe Wanderers","€3.48m",30,"2013-03-15"
