"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€5.73m",27,"2013-04-15"
"2","Norwich City","€63.75m",25,"2013-04-15"
"3","Watford FC","€24.50m",28,"2013-04-15"
"4","Brentford FC","€6.70m",28,"2013-04-15"
"5","Cardiff City","€34.90m",29,"2013-04-15"
"6","Bristol City","€16.50m",24,"2013-04-15"
"7","Swansea City","€86.75m",22,"2013-04-15"
"8","Reading FC","€44.50m",29,"2013-04-15"
"9","Stoke City","€95.25m",24,"2013-04-15"
"10","Blackburn Rovers","€56.05m",33,"2013-04-15"
"11","Nottingham Forest","€26.70m",26,"2013-04-15"
"12","Middlesbrough FC","€34.20m",32,"2013-04-15"
"13","Derby County","€15.25m",28,"2013-04-15"
"14","Huddersfield Town","€14.75m",26,"2013-04-15"
"15","Birmingham City","€27.55m",27,"2013-04-15"
"16","Millwall FC","€14.10m",29,"2013-04-15"
"17","Sheffield Wednesday","€18.25m",27,"2013-04-15"
"18","Preston North End","€4.83m",23,"2013-04-15"
"19","Queens Park Rangers","€109.50m",28,"2013-04-15"
"20","Barnsley FC","€8.80m",30,"2013-04-15"
"21","Luton Town","€2.10m",29,"2013-04-15"
"22","Coventry City","€8.75m",26,"2013-04-15"
"23","Rotherham United","€6.15m",22,"2013-04-15"
"24","Wycombe Wanderers","€3.55m",31,"2013-04-15"
