"","Team","Value","Squad size","Date"
"1","Liverpool FC","€273.50m",25,"2013-07-15"
"2","Manchester City","€436.25m",24,"2013-07-15"
"3","Chelsea FC","€471.00m",30,"2013-07-15"
"4","Manchester United","€391.50m",31,"2013-07-15"
"5","Tottenham Hotspur","€285.50m",27,"2013-07-15"
"6","Arsenal FC","€308.40m",29,"2013-07-15"
"7","Everton FC","€157.25m",25,"2013-07-15"
"8","Leicester City","€31.90m",26,"2013-07-15"
"9","Wolverhampton Wanderers","€32.85m",29,"2013-07-15"
"10","Aston Villa","€115.50m",31,"2013-07-15"
"11","West Ham United","€87.25m",24,"2013-07-15"
"12","Newcastle United","€161.00m",27,"2013-07-15"
"13","Southampton FC","€96.25m",27,"2013-07-15"
"14","Brighton & Hove Albion","€21.08m",26,"2013-07-15"
"15","Fulham FC","€72.25m",24,"2013-07-15"
"16","Crystal Palace","€34.50m",20,"2013-07-15"
"17","Leeds United","€21.00m",25,"2013-07-15"
"18","Sheffield United","€9.60m",28,"2013-07-15"
"19","Burnley FC","€19.68m",24,"2013-07-15"
"20","West Bromwich Albion","€69.25m",22,"2013-07-15"
