"Team","Value","Squad size","Date"
"AFC Bournemouth","£8.01m",29,"2013-07-15"
"Norwich City","£70.43m",25,"2013-07-15"
"Watford FC","£13.73m",20,"2013-07-15"
"Brentford FC","£4.64m",26,"2013-07-15"
"Cardiff City","£37.80m",26,"2013-07-15"
"Bristol City","£11.03m",23,"2013-07-15"
"Swansea City","£108.23m",27,"2013-07-15"
"Stoke City","£85.32m",25,"2013-07-15"
"Reading FC","£38.52m",26,"2013-07-15"
"Blackburn Rovers","£40.41m",32,"2013-07-15"
"Nottingham Forest","£21.15m",27,"2013-07-15"
"Middlesbrough FC","£23.36m",28,"2013-07-15"
"Derby County","£18.14m",30,"2013-07-15"
"Huddersfield Town","£11.97m",23,"2013-07-15"
"Birmingham City","£11.75m",24,"2013-07-15"
"Millwall FC","£11.34m",23,"2013-07-15"
"Sheffield Wednesday","£7.61m",21,"2013-07-15"
"Preston North End","£5.45m",25,"2013-07-15"
"Queens Park Rangers","£78.12m",27,"2013-07-15"
"Barnsley FC","£7.56m",22,"2013-07-15"
"Luton Town","£1.82m",27,"2013-07-15"
"Coventry City","£5.58m",24,"2013-07-15"
"Rotherham United","£5.85m",26,"2013-07-15"
"Wycombe Wanderers","£2.57m",27,"2013-07-15"
