"","Team","Value","Squad size","Date"
"1","Liverpool FC","€310.75m",26,"2015-03-01"
"2","Manchester City","€418.25m",23,"2015-03-01"
"3","Chelsea FC","€483.50m",24,"2015-03-01"
"4","Manchester United","€425.00m",25,"2015-03-01"
"5","Tottenham Hotspur","€262.75m",25,"2015-03-01"
"6","Arsenal FC","€390.25m",27,"2015-03-01"
"7","Everton FC","€179.25m",24,"2015-03-01"
"8","Leicester City","€59.75m",27,"2015-03-01"
"9","Wolverhampton Wanderers","€23.20m",28,"2015-03-01"
"10","Aston Villa","€105.50m",27,"2015-03-01"
"11","West Ham United","€119.75m",23,"2015-03-01"
"12","Newcastle United","€122.25m",27,"2015-03-01"
"13","Southampton FC","€189.50m",25,"2015-03-01"
"14","Brighton & Hove Albion","€20.10m",26,"2015-03-01"
"15","Fulham FC","€34.50m",29,"2015-03-01"
"16","Crystal Palace","€86.25m",29,"2015-03-01"
"17","Leeds United","€26.55m",30,"2015-03-01"
"18","Sheffield United","€10.55m",28,"2015-03-01"
"19","Burnley FC","€46.75m",24,"2015-03-01"
"20","West Bromwich Albion","€80.50m",22,"2015-03-01"
